incident_zone,duration_hours,external_count,replications,mean_response_min_mean,mean_response_min_ci95_low,mean_response_min_ci95_high,cumulative_response_gain_min_mean,cumulative_response_gain_min_ci95_low,cumulative_response_gain_min_ci95_high,marginal_response_gain_min_mean,marginal_response_gain_min_ci95_low,marginal_response_gain_min_ci95_high,total_delay_penalty_yuan_mean,total_delay_penalty_yuan_ci95_low,total_delay_penalty_yuan_ci95_high,avoided_penalty_yuan_mean,avoided_penalty_yuan_ci95_low,avoided_penalty_yuan_ci95_high,avoided_penalty_per_vehicle_yuan_mean,avoided_penalty_per_vehicle_yuan_ci95_low,avoided_penalty_per_vehicle_yuan_ci95_high,marginal_break_even_cost_yuan_mean,marginal_break_even_cost_yuan_ci95_low,marginal_break_even_cost_yuan_ci95_high,external_dispatches_mean,external_dispatches_ci95_low,external_dispatches_ci95_high
1,5.0,4,10,6.244767549125644,4.341311961998533,8.148223136252755,28.437678981917326,13.990036129321243,42.885321834513405,1.4287903415439671,0.03740109705519168,2.8201795860327428,38717.76814884633,7726.911755370169,69708.62454232249,385363.5577899389,137863.7263830117,632863.3891968661,96340.88944748472,34465.931595752925,158215.84729921652,19664.917579801586,-3699.3076298753003,43029.14278947847,23.2,21.737838171679076,24.662161828320922
1,5.0,5,10,5.282769601382409,4.221200466257232,6.344338736507585,29.399676929660565,14.118532964768718,44.68082089455241,0.9619979477432349,0.08351789025633527,1.8404780052301346,25535.85460833747,8932.687561579172,42139.02165509577,398545.47133044776,136772.94651153858,660317.996149357,79709.09426608954,27354.5893023077,132063.59922987138,13181.913540508856,-1520.4064043502585,27884.23348536797,27.8,26.417799142345427,29.182200857654575
1,5.0,6,10,4.675120060184466,4.145822062492513,5.204418057876419,30.007326470858498,14.172488431450276,45.84216451026672,0.6076495411979429,0.024294853717938936,1.1910042286779468,17384.23768491037,9407.852098850562,25360.62327097018,406697.08825387474,136189.6442897374,677204.532218012,67782.84804231247,22698.27404828959,112867.42203633535,8151.6169234271,-876.232386410602,17179.4662332648,31.6,30.2014411663571,32.9985588336429
1,6.0,0,10,53.76532498793997,39.358146163550174,68.17250381232977,0.0,0.0,0.0,,,,769520.81169641,469985.2369909879,1069056.386401832,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
1,6.0,1,10,23.406730296647034,12.050226084542304,34.763234508751765,30.358594691292932,25.26784578217096,35.449343600414906,30.358594691292932,25.26784578217096,35.449343600414906,315752.884793754,95371.29349447673,536134.4760930313,453767.926902656,358948.8485449519,548587.0052603601,453767.926902656,358948.8485449519,548587.0052603601,453767.926902656,358948.8485449519,548587.0052603601,10.6,9.2014411663571,11.9985588336429
1,6.0,2,10,12.186537719160304,5.231059562759101,19.14201587556151,41.578787268779664,32.655151411066,50.502423126493326,11.220192577486731,6.241976159080083,16.19840899589338,140261.16183378204,8089.156678643078,272433.166988921,629259.6498626278,447552.96804756194,810966.3316776938,314629.8249313139,223776.48402378097,405483.1658388469,175491.72295997196,80206.8166723727,270776.6292475712,16.3,14.21985385737214,18.38014614262786
1,6.0,3,10,7.902042751663099,4.386028235729283,11.418057267596915,45.86328223627686,34.47367077758741,57.25289369496631,4.2844949674972055,0.6933695256137531,7.875620409380658,70987.67084629425,4798.006599239889,137177.3350933486,698533.1408501158,459595.1024117864,937471.1792884453,232844.38028337187,153198.3674705954,312490.3930961483,69273.49098748776,1146.5241459520475,137400.45782902348,21.6,19.74680982638157,23.453190173618434
1,6.0,4,10,6.027922560833571,4.4270053989411355,7.628839722726006,47.7374024271064,34.63670984151044,60.83809501270237,1.8741201908295289,-0.10766012603731268,3.8559005076963704,40609.809828580954,11387.863512017087,69831.75614514481,728911.001867829,455806.05740728194,1002015.9463283761,182227.75046695725,113951.51435182049,250503.98658209402,30377.861017713294,-7286.028883877967,68041.75091930456,26.9,25.232537986680082,28.567462013319915
1,6.0,5,10,5.220454417401762,4.163741886184116,6.277166948619408,48.54487057053821,34.917071769812374,62.17266937126404,0.8074681434318084,0.21228082256876502,1.4026554642948517,28339.12487456666,9983.02148364577,46695.228265487545,741181.6868218433,457428.7715628702,1024934.6020808164,148236.33736436866,91485.75431257403,204986.92041616328,12270.684954014296,887.8611636060123,23653.50874442258,32.2,30.454242508997957,33.94575749100205
1,6.0,6,10,4.701315653384272,4.136697897720859,5.265933409047685,49.06400933455569,35.0004943199021,63.12752434920928,0.5191387640174903,-0.007959034385135677,1.0462365624201162,20350.852689551524,10972.533252380945,29729.172126722104,749169.9590068585,457103.4197986365,1041236.4982150805,124861.65983447639,76183.90329977272,173539.41636918008,7988.272185015134,-1328.9654635532515,17305.50983358352,37.3,34.938238584905925,39.66176141509407
